credit.policy,purpose,int.rate,installment,annual_inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not_fully_paid
1,debt_consolidation,0.1357,271.75,132640,17.68,682,11340,55045,85.2,0,1,0,0
1,all_other,0.1426,68.62,30123.00004,15.38,662,2819.958333,3759,80,0,1,0,0
1,all_other,0.16,123.06,26999.99987,8.89,677,2009.958333,5869,99.5,0,0,0,0
1,credit_card,0.1183,662.68,84000.00018,15.91,767,5406.958333,12870,12.1,4,0,0,0
1,debt_consolidation,0.0859,126.45,24000.00002,21.85,737,2250,1733,10.9,1,0,0,0
1,small_business,0.1913,73.45,49999.99978,17.28,677,3996,11132,98.5,1,1,0,1
1,debt_consolidation,0.0894,317.72,54999.99977,19.75,742,9031.958333,12377,39.7,3,0,0,0
1,all_other,0.0894,508.35,119999.9998,23.1,782,6389.958333,78633,31.7,1,0,0,0
1,home_improvement,0.0859,158.06,249996.0008,6.29,737,6484.958333,8101,70.4,2,0,0,0
1,all_other,0.1114,216.51,40199.99981,2.87,727,1679.958333,8164,21.1,2,0,0,0
1,debt_consolidation,0.0894,428.13,76500.00001,18.7,747,5639.958333,33660,45,0,0,0,0
1,debt_consolidation,0.1322,507.01,49999.99978,13.42,692,2369.958333,14956,70.1,2,0,0,0
1,debt_consolidation,0.1392,682.74,85000.00038,11.55,697,5220,17250,78.3,2,1,0,0
1,debt_consolidation,0.1496,207.87,52000.00013,15.65,662,5461,1824,67.6,0,2,0,0
1,credit_card,0.1148,296.72,45000.00006,18.93,717,5039.958333,14576,72.2,0,0,0,0
1,all_other,0.0894,381.26,59999.99993,15.86,792,8100,498,0.4,0,0,0,0
1,all_other,0.1392,273.1,74999.99981,19.87,677,8160,16410,37.2,0,1,1,0
1,major_purchase,0.1114,262.43,21340,17.71,772,2160,954,14.7,4,0,0,1
1,home_improvement,0.1322,108.17,90000.00006,12.08,677,13500,7479,82.9,2,0,0,0
1,all_other,0.0859,151.73,52000.00013,4.41,767,5250,115,0.5,2,0,0,0
1,all_other,0.1357,203.82,57995.99991,9.37,692,1410,902,20,1,0,0,0
1,all_other,0.0859,316.11,36000.00009,16,752,5190,11185,24.9,1,0,0,0
1,debt_consolidation,0.1496,110.87,57500.00018,20.43,672,5130,6552,95.4,1,1,0,0
1,credit_card,0.1426,130.37,108000.0004,13.75,667,6240,8413,75.1,3,0,0,0
1,all_other,0.0894,444.81,59999.99993,20.82,757,8985.958333,946,18.9,1,0,0,0
1,debt_consolidation,0.1218,166.5,26999.99987,9.78,707,1530,5740,61.1,0,0,0,0
1,educational,0.1322,135.21,49999.99978,1.08,702,1770,1503,16.3,0,0,0,0
1,debt_consolidation,0.1253,669.33,111262.0001,11.36,717,7350,35173,69.4,0,0,0,0
1,debt_consolidation,0.1635,559.97,56000.00002,22.84,662,8585.958333,14958,71.6,0,0,0,1
1,debt_consolidation,0.0859,158.06,20000.00001,14.16,752,3660,5267,42.8,0,0,0,0
1,debt_consolidation,0.0894,403.5,69999.99993,13.63,762,4889.958333,21908,28.8,3,0,0,0
1,all_other,0.1218,249.75,67000.00011,4.66,707,1770,2370,17.8,2,0,0,0
1,debt_consolidation,0.1426,411.67,56000.00002,14.55,677,1890,8394,48.8,2,0,0,0
1,all_other,0.1426,144.09,61512.0002,12.11,667,3869.958333,1506,34.2,0,3,0,1
1,educational,0.0894,190.63,39999.99988,2.91,732,3149.958333,7198,32,0,0,0,1
1,small_business,0.1461,413.71,99999.9995,5.05,767,3149.958333,125,0.4,2,0,0,0
1,debt_consolidation,0.16,351.58,46000.00021,14.3,692,1984.958333,9729,98.3,0,0,0,0
1,debt_consolidation,0.0894,95.32,83956.99983,23.05,717,8339.958333,14040,67.2,0,0,0,0
1,all_other,0.1496,86.62,58999.99983,9.66,662,5999.958333,19487,86.6,3,1,0,0
1,debt_consolidation,0.1287,201.8,79999.99971,13.05,687,3030,9640,49.9,0,0,1,0
1,all_other,0.074,74.55,65999.99993,5.89,777,3030,151,4.9,0,0,0,0
1,small_business,0.1635,353.3,76999.99994,11.52,732,5009.958333,35873,94.4,3,0,0,0
1,small_business,0.1496,97.01,89000.00011,20.95,712,5910,33167,87.5,0,0,0,0
1,debt_consolidation,0.1357,339.69,97000.00024,16.96,682,3839.958333,9063,26.1,1,3,0,0
1,debt_consolidation,0.074,31.06,68999.99975,6.65,767,7080,8542,14.8,0,0,0,0
1,educational,0.0774,31.22,29000.00003,21.52,737,3179.958333,3292,42.8,1,0,0,0
1,all_other,0.1287,168.17,39996.00008,3,712,1200,4009,38.5,0,0,0,0
1,all_other,0.1843,290.96,38698.00007,9.86,667,2520,298,99.3,0,0,1,1
1,all_other,0.1253,100.4,64679.99976,15.9,697,8999.958333,16183,32.8,0,2,0,0
1,small_business,0.1774,164.8,11000,8.84,692,1349.958333,0,0,1,0,0,0
1,major_purchase,0.1114,393.65,26999.99987,17.82,742,3720,21312,29.2,0,0,0,1
1,all_other,0.1322,67.61,54999.99977,9.77,672,5250,1083,77.4,3,0,0,0
1,debt_consolidation,0.1392,257.74,39999.99988,22.05,682,4469,24604,91.8,0,0,0,0
1,debt_consolidation,0.1253,669.33,57492.00019,20.68,722,4709.958333,18996,77.9,1,0,0,0
1,debt_consolidation,0.1461,330.97,42000.00011,15.09,672,3240,10565,80.7,0,0,0,0
1,all_other,0.0894,190.63,69999.99993,9.46,732,4681.958333,19298,35.5,2,0,0,0
1,credit_card,0.1774,720.42,119999.9998,18.34,702,11909.95833,50307,75,0,0,0,0
1,debt_consolidation,0.1253,401.6,48995.99995,9.92,707,3539.958333,13107,51.4,0,0,0,0
1,debt_consolidation,0.1218,666,54995.99976,13.79,727,3899.958333,16947,66.2,1,0,0,0
1,debt_consolidation,0.0894,381.26,35087.99998,11.01,757,8579.958333,13819,36.9,0,0,0,0
1,credit_card,0.0705,46.35,45000.00006,16.24,792,4020,18830,52,0,0,0,0
1,home_improvement,0.0774,156.1,41000.00018,17.68,752,3390,1757,9.3,1,0,0,0
1,small_business,0.167,532.53,95999.99996,7.05,722,4140,3146,46.4,2,0,0,0
1,home_improvement,0.1183,662.68,72000.00014,2.55,742,4649.958333,11518,15.4,3,0,0,0
1,debt_consolidation,0.0859,316.11,41000.00018,10.92,757,5160,6999,9.8,1,0,0,0
1,home_improvement,0.1183,115.97,57000.00018,24.11,707,3030,2979,14.2,1,1,0,0
1,debt_consolidation,0.0894,352.67,82499.99981,21.53,737,5759.958333,46429,56.1,0,0,0,0
1,debt_consolidation,0.1322,324.49,119999.9998,4.91,692,4619.958333,1664,87.6,1,0,0,0
1,debt_consolidation,0.1114,472.38,115000.0003,11.3,732,3930,28541,41.3,0,0,0,0
1,debt_consolidation,0.074,201.89,18000,14.13,772,7169.958333,6954,25.3,0,0,0,0
1,home_improvement,0.074,31.06,29999.99998,0,772,5729.958333,11108,46.5,0,0,0,0
1,debt_consolidation,0.0894,190.63,59999.99993,23.18,732,3539.958333,22323,29,0,0,0,0
1,all_other,0.0774,99.9,45000.00006,17.33,737,7050,12719,39.9,1,0,0,0
1,home_improvement,0.1322,101.41,24999.9999,3.5,682,1530,2351,24,1,0,0,0
1,debt_consolidation,0.1357,679.37,56004.00024,20.03,707,5999.958333,28296,70.7,1,0,0,0
1,credit_card,0.0859,72.71,39000.00019,0.98,742,2580,1868,22.8,1,0,0,0
1,debt_consolidation,0.0894,158.86,35004.00001,15.02,727,2250,3657,10,0,0,0,0
1,debt_consolidation,0.1531,696.31,93599.99977,23.79,702,4410,59980,95.5,0,0,0,0
1,debt_consolidation,0.1287,504.5,115000.0003,8.35,702,6089.958333,12152,54.2,2,0,1,0
1,all_other,0.1218,266.4,29999.99998,4.16,737,2550,5820,48.5,0,0,0,0
1,debt_consolidation,0.1322,169.01,20000.00001,10.14,687,6749.958333,5881,82.8,3,0,1,0
1,debt_consolidation,0.0859,227.6,112122.9998,13.89,767,2880,600,2.4,1,0,0,0
1,credit_card,0.0894,190.63,26999.99987,17.73,757,4619.958333,20873,28.4,2,0,0,1
1,credit_card,0.1322,608.42,130000.0001,16.99,702,6540,33756,82.3,0,0,0,0
1,credit_card,0.0774,52.3,20000.00001,4.68,732,3030,2927,27.9,0,0,0,0
1,debt_consolidation,0.1287,174.9,58000.00003,10.28,687,2160,2564,19.4,3,0,0,0
1,debt_consolidation,0.1322,255.2,36296.99992,13.49,682,2729.958333,13847,74.4,0,0,0,1
1,all_other,0.0894,317.72,62366.40014,14.78,742,4229.958333,1947,29.1,2,1,0,0
1,home_improvement,0.0774,280.97,42000.00011,2.69,797,13111,5689,6.2,0,0,0,0
1,debt_consolidation,0.1183,530.15,50003.99994,19.03,747,3600,10740,40.4,4,0,0,0
1,all_other,0.0774,78.05,42000.00011,6.49,737,6359.958333,967,10.1,1,0,0,0
1,all_other,0.1148,72.54,39999.99988,14.55,732,1289.958333,1959,9.8,0,0,0,0
1,debt_consolidation,0.1287,622.22,62004.00012,11.84,707,3690,9530,46,0,0,0,0
1,debt_consolidation,0.0859,366.68,63000.00029,18.02,777,5009.958333,29568,52.3,0,0,0,0
1,credit_card,0.0774,218.54,108000.0004,12.69,762,8820,5872,21.4,0,0,0,0
1,all_other,0.0894,317.72,24995.99997,13.68,742,4080,18478,37.1,1,0,0,0
1,home_improvement,0.1357,254.77,99503.99967,13.28,682,5399.958333,28384,89,2,0,0,0
1,debt_consolidation,0.1426,240.15,69999.99993,18.82,692,5490,16120,96.5,3,0,0,0
1,debt_consolidation,0.0859,267.11,42000.00011,17.37,752,4410,8493,58.7,1,0,0,0
1,debt_consolidation,0.0774,216.97,31999.99994,22.73,752,11249.95833,18512,57.1,0,0,0,0
1,educational,0.1322,338.01,59999.99993,9.54,692,2250,2263,17.7,0,3,0,0
1,debt_consolidation,0.1253,401.6,49999.99978,16.08,712,5430,15244,66.6,0,0,1,0
1,home_improvement,0.1218,499.5,95892.00027,8.7,772,5160,2139,30.6,2,0,0,0
1,debt_consolidation,0.1218,399.6,79999.99971,24.88,712,5070,6950,16.6,0,0,1,0
1,home_improvement,0.1218,666,69999.99993,14.31,722,3000,2292,5.4,1,1,0,0
1,debt_consolidation,0.1114,492.06,36699.99985,14.19,752,5369.958333,2855,25.3,2,0,0,0
1,debt_consolidation,0.1148,659.37,62399.99973,18.4,767,10920,33184,48,0,0,0,0
1,all_other,0.1148,98.91,52000.00013,21.72,707,4410,11791,63.7,0,0,0,0
1,debt_consolidation,0.0859,221.28,60140.00021,22.73,742,2550,8441,18.8,2,0,0,0
1,debt_consolidation,0.1357,339.69,108000.0004,15.74,702,3990,23464,31.1,1,0,0,0
1,debt_consolidation,0.1148,626.41,33999.99988,17.44,752,4802,25008,36,0,0,0,0
1,major_purchase,0.0774,312.19,54000.00024,9.11,792,9029.958333,89252,6.4,0,0,0,0
1,credit_card,0.1183,430.75,115000.0003,4.17,717,2610,1731,9,3,2,0,0
1,all_other,0.0894,57.19,74999.99981,24.21,722,4289.958333,39900,70.3,0,0,0,0
1,debt_consolidation,0.1114,32.81,98000.00023,11.64,707,5759.958333,10333,28.2,1,1,0,0
1,debt_consolidation,0.1183,430.75,56000.00002,11.87,722,5580,10915,34.5,1,0,0,0
1,debt_consolidation,0.074,186.36,115000.0003,6.4,772,4949.958333,13242,23,0,0,0,0
1,debt_consolidation,0.1148,659.37,191999.9998,6.62,757,5100,26330,28.6,1,0,0,1
1,debt_consolidation,0.1392,324.31,29999.99998,15.92,692,4319.958333,23616,49.4,3,0,0,0
1,credit_card,0.1183,265.08,65004.0003,8.12,732,4259.958333,43799,87.8,2,0,0,0
1,debt_consolidation,0.1287,215.26,125000.0005,9.9,697,5399.958333,2165,36.1,2,0,1,0
1,small_business,0.1565,122.46,65000.00007,2.51,732,4080,1450,9.2,0,0,0,0
1,all_other,0.1531,208.9,33996.00001,7.31,667,3600,0,0,1,0,0,0
1,debt_consolidation,0.0774,156.1,30299.99995,12.91,752,8973.958333,15813,75.7,0,0,0,0
1,small_business,0.1635,176.65,49999.99978,7.2,747,1860,1340,7.2,1,0,0,1
1,debt_consolidation,0.0774,142.83,78000.00034,17.94,762,6270,112055,33.5,1,0,0,0
1,all_other,0.1148,138.47,48500.00015,18.06,707,2550,3522,33.2,1,1,0,0
1,debt_consolidation,0.0894,441.63,29766.83996,17.66,747,10019.95833,25716,73.9,0,0,0,0
1,debt_consolidation,0.1774,720.42,82000.00031,2.87,677,4290.958333,9603,51.9,0,1,0,1
1,debt_consolidation,0.1253,267.74,39996.00008,13.62,717,4710,29140,64,2,0,0,0
1,debt_consolidation,0.0894,540.12,65000.00007,12.89,772,10889.95833,9242,18.1,1,0,0,0
1,all_other,0.0859,126.45,63000.00029,16.97,742,5675.958333,2187,25.7,0,0,0,0
1,debt_consolidation,0.1148,468.16,78000.00034,23.17,727,4200.958333,31236,42.3,1,0,0,0
1,all_other,0.0894,317.72,49999.99978,7.56,757,4000,0,0,0,0,0,0
1,credit_card,0.1218,299.7,60989.00006,19.77,702,3990,40781,76.9,0,0,0,1
1,debt_consolidation,0.1114,656.07,149999.9995,0.82,792,7499.958333,4363,10.5,1,0,0,1
1,debt_consolidation,0.1426,686.12,157999.9997,16.42,692,7589.958333,77324,75.9,0,0,0,0
1,debt_consolidation,0.1218,532.8,90000.00006,13.68,717,3809.958333,5630,17.8,2,0,0,0
1,debt_consolidation,0.1253,173.19,21000.00001,22.86,692,7290,8688,67.3,0,0,0,1
1,all_other,0.0894,95.32,22799.99989,0.79,727,2550,208,3.5,1,0,0,0
1,debt_consolidation,0.1287,269.07,29999.99998,9.52,692,3154.958333,7261,51.9,0,0,1,0
1,debt_consolidation,0.1183,596.41,116003.9997,8.22,747,7440,71965,76.6,4,0,0,0
1,all_other,0.0894,158.86,54995.99976,20.14,727,6029.958333,22652,53.3,3,0,0,0
1,debt_consolidation,0.1114,344.44,53795.99979,19.63,732,6720,9020,64.4,3,0,0,0
1,small_business,0.1461,634.35,120999.9994,13.09,752,7229.958333,14375,17.5,0,0,0,0
1,credit_card,0.1496,426.14,72000.00014,6.43,667,5880,5422,46.7,1,0,0,0
1,debt_consolidation,0.1461,689.51,63000.00029,14.72,687,2789.958333,8004,66.1,0,0,0,0
1,debt_consolidation,0.1461,344.76,45600.00021,22.03,672,4679.958333,4232,27.1,1,0,0,0
1,small_business,0.16,421.89,94999.99994,11.86,702,6330,34057,63.9,3,0,0,1
1,debt_consolidation,0.1253,267.74,45000.00006,11.57,697,5070,9929,32.4,1,2,0,0
1,educational,0.0774,74.93,42161.99998,11.47,757,7380,13852,24.5,0,0,0,0
1,major_purchase,0.1114,328.04,92999.9998,13.03,727,3030,5960,43.8,0,0,0,0
1,all_other,0.0774,156.1,61999.99975,14.4,752,8370,15489,35.4,1,0,0,0
1,debt_consolidation,0.1183,430.75,107004.0004,13.2,717,3270,38433,56.5,1,0,0,0
1,all_other,0.1148,659.37,85000.00038,10.07,792,2940,760,1.9,0,0,0,0
1,debt_consolidation,0.1183,533.46,69999.99993,10.89,732,3600,15942,40.9,3,0,0,0
1,debt_consolidation,0.0894,285.95,44940.00019,16.72,737,3720,8654,24.6,0,0,0,0
1,small_business,0.1496,207.87,85000.00038,11.55,762,4289.958333,5341,0,0,0,0,0
1,debt_consolidation,0.1461,689.51,51995.99992,14.84,682,3690,20916,65.6,1,0,0,0
1,educational,0.1357,611.44,74999.99981,2.85,692,4770,4389,7.7,3,0,0,0
1,credit_card,0.1183,78.7,59999.99993,16.48,697,6839.958333,3689,22.2,2,0,0,0
1,credit_card,0.1392,682.74,224999.9997,11.37,697,4589.958333,56558,72.1,0,0,0,0
1,credit_card,0.1253,200.8,34999.99998,23.07,687,5100,3334,23.5,0,0,0,0
1,all_other,0.0894,413.03,130000.0001,0.05,802,6809.958333,2563,8.8,0,0,0,0
1,all_other,0.1565,262.4,32999.99999,11.93,672,1470,1140,54.3,0,0,0,0
1,small_business,0.1635,565.27,49999.99978,0.36,722,1754.958333,640,3.9,3,0,0,0
1,home_improvement,0.167,710.03,78000.00034,24.6,677,1748.958333,0,49.63,1,0,0,1
1,major_purchase,0.1218,466.2,224999.9997,16.65,717,6389.958333,37629,87.1,1,0,0,0
1,credit_card,0.1426,343.06,130000.0001,7.5,677,2580,12907,52.9,3,2,0,0
1,debt_consolidation,0.1704,642.14,117995.9995,17.74,672,5160,18938,53.8,1,1,0,0
1,debt_consolidation,0.0894,368.55,46559.99989,12.35,752,3300,1061,10.1,0,0,0,0
1,home_improvement,0.0859,363.52,29999.99998,1.8,792,7889.958333,2324,5.7,0,0,0,0
1,debt_consolidation,0.1565,554.53,54999.99977,22.84,672,4619.958333,22684,89.9,0,0,0,1
1,all_other,0.1878,657.81,79999.99971,15.6,672,1142,11184,93.2,0,0,0,0
1,debt_consolidation,0.1114,461.71,24000.00002,13.15,752,6631,13551,29,0,0,0,0
1,debt_consolidation,0.1148,454.97,43199.99982,23.61,752,8679.958333,6698,67,0,0,0,0
1,credit_card,0.1148,659.37,78000.00034,5.72,757,3616,8863,27.4,1,0,0,0
1,educational,0.1253,167.34,39999.99988,10.56,692,4410,15041,66.6,0,0,0,0
1,all_other,0.0859,63.23,20004.00001,8.7,747,4289.958333,4622,19.3,0,0,0,1
1,debt_consolidation,0.1253,669.33,172800.0008,6.45,722,3420,23973,44.9,1,0,0,0
1,educational,0.1287,48.77,17000,7.41,692,2009.958333,0,0,0,1,0,0
1,debt_consolidation,0.1114,393.65,76080.00021,15.06,742,4860,18862,47.5,1,0,0,0
1,debt_consolidation,0.0859,252.89,24999.9999,20.3,797,6690,3301,27.3,0,0,0,0
1,credit_card,0.1253,401.6,141000.0001,5.59,702,5009.958333,4381,16.5,2,0,0,0
1,educational,0.1253,401.6,174000.0003,6.33,717,9120,38384,90.1,1,0,0,0
1,small_business,0.1531,313.34,83200.00027,3.45,742,5520,6218,8.1,0,0,1,0
1,credit_card,0.1183,198.81,59999.99993,15.5,702,3809.958333,55333,39,2,0,0,0
1,educational,0.0894,57.19,37499.99993,21.54,742,3179.958333,2940,32.3,5,0,0,0
1,debt_consolidation,0.1218,666,106226.0001,13.84,732,9373.958333,22233,76.7,1,0,0,0
1,all_other,0.0774,156.1,39515.99991,5.62,747,2220,2326,25,1,0,0,0
1,educational,0.0894,142.98,18200,6.29,792,2670,70,0.7,1,0,0,0
1,all_other,0.1148,197.82,74999.99981,12.66,727,3270,4027,7.2,2,1,0,0
1,debt_consolidation,0.0894,327.25,29855.99989,19.29,747,8070,5822,64.7,1,0,0,1
1,debt_consolidation,0.1114,492.06,54995.99976,12.18,767,8939.958333,13095,19.6,2,0,0,0
1,all_other,0.1809,904.88,69999.99993,21.02,672,5190,37893,74.4,3,0,0,1
1,all_other,0.0859,126.45,84996.00038,7.3,747,7949.958333,19817,64.1,1,0,0,0
1,debt_consolidation,0.1531,448.25,49999.99978,24.17,672,3390,6256,71.9,0,0,0,1
1,debt_consolidation,0.0859,256.84,32999.99999,16.36,752,3360,12442,33.7,0,0,0,0
1,debt_consolidation,0.1426,48.03,39999.99988,13.83,662,3869.958333,3163,53.6,2,0,0,0
1,debt_consolidation,0.1565,314.88,59999.99993,15.42,662,4289.958333,16286,89.5,0,0,0,1
1,debt_consolidation,0.1287,538.14,65000.00007,11.52,727,4740,7290,93.5,0,0,0,0
1,all_other,0.0859,316.11,51852.00022,8.52,812,10950,952,1.1,0,0,0,0
1,debt_consolidation,0.1322,338.01,44159.99996,19.32,692,3869.958333,8540,87.1,1,0,0,0
1,debt_consolidation,0.1114,360.84,46991.99984,10.39,722,2193,10735,34.5,3,0,0,0
1,all_other,0.0894,524.23,107899.9999,3.16,802,9870,4588,6.7,0,0,0,0
1,all_other,0.1357,322.71,31999.99994,0.56,792,9029.958333,1479,7.1,7,0,0,0
1,debt_consolidation,0.1218,666,50865.99985,22.88,732,3990,26803,51.4,1,0,0,0
1,all_other,0.0705,61.8,45000.00006,3.68,777,7800,6669,23.8,0,0,0,0
1,educational,0.1253,430.88,37759.99999,24.27,712,2039.958333,5048,55.5,0,0,0,1
1,credit_card,0.0859,252.89,23399.99997,17.23,762,2550,2296,9.3,2,0,0,0
1,debt_consolidation,0.1114,262.43,125000.0005,13.61,722,5399.958333,41568,48.6,3,0,0,0
1,debt_consolidation,0.1704,713.49,161999.9993,14.04,677,4440,70627,91.8,2,0,0,0
1,major_purchase,0.1357,679.37,42000.00011,11.91,722,1410.958333,1458,12.4,2,0,0,0
1,debt_consolidation,0.1496,519.68,90000.00006,24.99,687,3509.958333,53896,96.8,0,0,0,0
1,debt_consolidation,0.1392,512.06,69999.99993,22.34,682,5039.958333,7705,39.9,2,1,0,0
1,debt_consolidation,0.0859,460.72,38800.00017,24.71,772,3990,10277,28.9,2,0,0,0
1,credit_card,0.1496,415.74,38004.00014,10.1,682,2553,12315,80,1,0,0,0
1,debt_consolidation,0.0894,385.23,42000.00011,22.11,747,3360,19029,22,3,0,0,0
1,home_improvement,0.1253,234.27,80003.99981,15.93,702,4229.958333,20125,59.9,2,0,0,0
1,debt_consolidation,0.1357,142.67,31199.99988,17.77,677,1679.958333,2187,70.5,1,0,0,0
1,debt_consolidation,0.1913,734.42,63000.00029,8.86,677,7350,9881,99.8,0,0,0,0
1,credit_card,0.1114,457.61,70091.99973,10.96,732,5429.958333,27948,73.8,0,0,0,0
1,debt_consolidation,0.1287,235.44,24999.9999,9.79,692,6721,6355,65.5,1,0,0,0
1,home_improvement,0.1114,393.65,91000.00041,14.36,737,3899.958333,3114,26.4,1,0,0,0
1,all_other,0.1218,249.75,79999.99971,2.77,717,3630,653,19.8,2,0,0,0
1,home_improvement,0.1253,510.37,52000.00013,10.96,722,6270,2652,3.9,0,0,0,1
1,debt_consolidation,0.1218,499.5,84000.00018,24.66,722,11159.95833,22319,58.7,0,2,0,0
1,home_improvement,0.1148,659.37,200000.0009,4.24,812,5880,15571,8.7,4,0,0,0
1,debt_consolidation,0.1253,117.14,45000.00006,23.12,692,2459.958333,5177,64.7,0,0,0,0
1,home_improvement,0.1357,339.69,99999.9995,3.35,702,2340,61,2,0,0,0,0
1,major_purchase,0.1496,277.16,42000.00011,4.46,672,1769.958333,5626,26.9,0,0,0,1
1,debt_consolidation,0.1148,164.85,22895.99996,8.54,732,2039.958333,1517,22.3,0,0,0,0
1,debt_consolidation,0.1392,546.2,109999.9995,15.36,687,3060,23839,59.3,1,2,0,0
1,small_business,0.1704,713.49,67999.99972,8.4,747,1860,632,1.3,6,0,0,1
1,small_business,0.1565,314.88,36000.00009,4.43,732,1471,2320,28.3,1,0,0,0
1,debt_consolidation,0.0894,317.72,29999.99998,5.6,737,5640,9152,17.3,2,0,0,1
1,debt_consolidation,0.1531,497.86,68499.99971,13.7,677,2340,23626,90.9,2,0,0,0
1,credit_card,0.1392,573.5,224999.9997,24.06,702,6869.958333,109027,90.2,3,0,0,0
1,major_purchase,0.074,124.24,28000.00002,1.89,797,8100,2198,8.7,0,0,0,0
1,all_other,0.1531,278.53,50999.99991,16.52,662,2459.958333,7959,33.2,3,0,0,0
1,debt_consolidation,0.16,457.05,91000.00041,23.89,662,2190,58686,80.8,2,0,0,0
1,small_business,0.1531,348.16,26000.00008,1.38,792,2291,425,2.1,0,0,0,0
1,debt_consolidation,0.1253,321.28,41400.00001,16.72,702,3360,2978,81.9,0,0,0,0
1,debt_consolidation,0.167,710.03,60504.00015,20.94,672,5850,28332,81.2,0,1,0,0
1,all_other,0.1114,157.46,20000.00001,3.12,737,1500,2644,23.4,1,0,0,0
1,debt_consolidation,0.1183,331.34,35004.00001,24.13,717,6449.958333,5587,73.5,0,0,0,1
1,all_other,0.1704,214.05,28800.00011,12.42,662,2160,8765,95.3,1,0,0,0
1,all_other,0.1287,235.44,106999.9996,18.09,687,5160,89844,84.8,0,0,0,0
1,all_other,0.0774,249.75,102995.9998,15.47,802,4620.958333,6498,11.6,2,0,0,0
1,all_other,0.1114,426.45,36000.00009,11.77,737,5460,3636,7.4,1,0,1,0
1,debt_consolidation,0.1253,220.88,89531.9998,20.2,697,9240,27017,45.7,2,0,0,0
1,home_improvement,0.1496,346.45,33996.00001,17.08,672,1800,3918,38.2,1,0,0,0
1,major_purchase,0.1426,171.53,66920.16027,12.48,687,7410,24905,95.5,3,0,0,0
1,all_other,0.1114,246.03,178007.9996,11.33,727,5429.958333,32706,81.6,1,0,0,0
1,debt_consolidation,0.1253,267.74,29999.99998,9.8,702,2670,5934,39.8,1,1,0,0
1,all_other,0.0774,109.27,31199.99988,5.73,767,2220,1092,9.9,0,0,0,0
1,educational,0.0859,110.64,32500.00005,7.83,737,2160,1092,9.9,0,0,0,0
1,small_business,0.2017,186.26,49999.99978,6,672,5009.958333,9814,59.5,1,0,1,1
1,debt_consolidation,0.1357,339.69,46585.00001,21.17,702,4229.958333,9114,57,0,0,0,0
1,credit_card,0.0859,126.45,45000.00006,4.72,762,3073,7347,26.7,1,0,0,0
1,all_other,0.1218,159.84,64743.99992,12.07,697,5759.958333,21028,84.8,1,0,0,0
1,all_other,0.1183,298.21,57995.99991,0.48,717,2910,0,0,1,0,0,0
1,credit_card,0.0705,92.7,38000.00005,16.8,772,3270,4088,15,2,0,0,0
1,debt_consolidation,0.1148,659.37,277104.0011,0.22,777,5669.958333,1003,3.3,2,0,0,0
1,debt_consolidation,0.1426,274.45,29999.99998,14.16,677,3089.958333,1338,27.9,0,0,0,0
1,debt_consolidation,0.0894,349.49,58999.99983,16.7,802,4679.958333,667,3.6,3,0,0,0
1,debt_consolidation,0.1287,571.77,101004.0001,17.22,712,7979.958333,26949,52,0,0,0,0
1,credit_card,0.1426,96.06,24999.9999,18.29,667,4589.958333,12995,31.6,0,1,0,0
1,debt_consolidation,0.0774,156.1,78299.99985,9.27,747,3119.958333,13899,36,1,0,0,0
1,all_other,0.1392,273.1,86004.00036,22.55,677,2940,2149,36.4,2,0,0,0
1,debt_consolidation,0.1148,422,56004.00024,13.33,722,6240,3230,26.4,0,0,0,0
1,all_other,0.1218,149.85,73999.99984,1.49,707,3780,2698,33.3,2,1,0,0
1,small_business,0.1704,85.62,77004.00019,7.46,667,4319.958333,575,16,2,0,0,0
1,credit_card,0.1357,441.6,112000,15.01,702,4170,46306,56.6,1,0,0,0
1,debt_consolidation,0.1531,313.34,43999.99987,6.14,662,6960,5776,77,1,0,0,1
1,credit_card,0.1148,633,60999.99981,17.35,762,8820,5331,9.1,2,0,0,0
1,debt_consolidation,0.1218,666,74999.99981,18.45,732,4259.958333,29074,46.2,0,0,0,0
1,credit_card,0.1287,420.42,54995.99976,17.61,702,2039.958333,13441,49.4,2,0,0,0
1,all_other,0.1183,493.7,54999.99977,9.51,742,1590,1691,16.5,1,0,0,0
1,debt_consolidation,0.0894,349.49,52703.99984,8.95,742,9329.958333,25212,46.6,1,0,0,0
1,major_purchase,0.1253,83.67,69996.00024,10.68,702,5820,4403,88.1,0,0,0,0
1,credit_card,0.1287,201.8,29003.99999,10.51,707,4289.958333,1980,46,0,1,0,0
1,credit_card,0.1461,861.88,119999.9998,20.52,707,5580,78468,84.3,2,0,0,1
1,debt_consolidation,0.1114,656.07,109999.9995,21.69,772,9990,67969,40.5,2,0,0,0
1,debt_consolidation,0.1392,204.83,61999.99975,14.05,677,3479.958333,5810,85.4,1,0,0,0
1,credit_card,0.0894,397.15,54999.99977,17.15,757,6330,24452,66.4,0,0,0,0
1,credit_card,0.0894,381.26,57000.00018,18.99,752,2849.958333,25577,30.8,1,0,0,0
1,small_business,0.1982,229.86,19200,0,667,1440,0,0,0,0,1,1
1,debt_consolidation,0.1357,339.69,59999.99993,7.3,702,5399.958333,6749,91.2,0,0,0,0
1,debt_consolidation,0.1774,720.42,73399.99966,14.06,702,4229.958333,55912,68.1,2,0,0,1
