ImageId,Label
14685,1
14686,9
14687,6
14688,0
14689,1
14690,9
14691,9
14692,6
14693,5
14694,2
14695,5
14696,5
14697,0
14698,7
14699,4
14700,6
14701,6
14702,2
14703,7
14704,2
14705,2
14706,3
14707,7
14708,1
14709,8
14710,3
14711,5
14712,9
14713,3
14714,4
14715,1
14716,1
14717,8
14718,9
14719,8
14720,7
14721,5
14722,6
14723,1
14724,6
14725,0
14726,8
14727,2
14728,3
14729,0
14730,3
14731,0
14732,2
14733,8
14734,5
14735,2
14736,0
14737,8
14738,3
14739,7
14740,8
14741,9
14742,6
14743,5
14744,5
14745,5
14746,3
14747,6
14748,3
14749,3
14750,2
14751,1
14752,2
14753,1
14754,3
14755,8
14756,9
14757,6
14758,8
14759,8
14760,2
14761,0
14762,7
14763,4
14764,4
14765,5
14766,3
14767,6
14768,1
14769,8
14770,9
14771,3
14772,1
14773,2
14774,3
14775,7
14776,1
14777,5
14778,3
14779,1
14780,5
14781,8
14782,8
14783,3
14784,1
14785,8
14786,4
14787,6
14788,7
14789,4
14790,1
14791,3
14792,3
14793,1
14794,2
14795,6
14796,2
14797,9
14798,5
14799,5
14800,5
14801,4
14802,5
14803,6
14804,4
14805,9
14806,4
14807,7
14808,3
14809,8
14810,5
14811,3
14812,0
14813,2
14814,9
14815,6
14816,8
14817,3
14818,7
14819,7
14820,0
14821,9
14822,7
14823,2
14824,7
14825,1
14826,8
14827,8
14828,1
14829,4
14830,7
14831,3
14832,3
14833,1
14834,5
14835,7
14836,9
14837,0
14838,6
14839,7
14840,9
14841,1
14842,0
14843,1
14844,8
14845,2
14846,3
14847,2
14848,9
14849,0
14850,0
14851,4
14852,4
14853,5
14854,9
14855,1
14856,7
14857,8
14858,2
14859,8
14860,7
14861,8
14862,3
14863,0
14864,4
14865,0
14866,4
14867,6
14868,9
14869,0
14870,1
14871,8
14872,7
14873,5
14874,5
14875,6
14876,2
14877,2
14878,5
14879,1
14880,6
14881,1
14882,6
14883,1
14884,8
14885,1
14886,4
14887,5
14888,8
14889,7
14890,9
14891,6
14892,2
14893,2
14894,7
14895,7
14896,0
14897,2
14898,9
14899,3
14900,7
14901,1
14902,8
14903,7
14904,7
14905,2
14906,3
14907,9
14908,8
14909,0
14910,5
14911,3
14912,9
14913,4
14914,7
14915,6
14916,8
14917,3
14918,5
14919,5
14920,9
14921,7
14922,4
14923,4
14924,1
14925,8
14926,1
14927,0
14928,3
14929,9
14930,5
14931,1
14932,0
14933,5
14934,6
14935,8
14936,6
14937,6
14938,3
14939,2
14940,7
14941,9
14942,7
14943,5
14944,1
14945,2
14946,2
14947,0
14948,3
14949,9
14950,1
14951,4
14952,5
14953,8
14954,7
14955,4
14956,2
14957,1
14958,3
14959,5
14960,8
14961,0
14962,3
14963,8
14964,3
14965,3
14966,5
14967,8
14968,1
14969,2
14970,4
14971,6
14972,8
14973,1
14974,4
14975,0
14976,8
14977,4
14978,6
14979,9
14980,6
14981,1
14982,9
14983,0
14984,3
14985,3
14986,8
14987,3
14988,2
14989,8
14990,2
14991,5
14992,1
14993,2
14994,5
14995,8
14996,9
14997,8
14998,0
14999,7
15000,9
15001,0
15002,3
15003,2
15004,2
15005,7
15006,3
15007,5
15008,7
15009,6
15010,5
15011,9
15012,9
15013,0
15014,0
15015,9
15016,3
15017,5
15018,1
15019,9
15020,2
15021,9
15022,0
15023,0
15024,6
15025,7
15026,3
15027,7
15028,9
15029,7
15030,5
15031,8
15032,3
15033,8
15034,2
15035,5
15036,1
15037,2
15038,1
15039,9
15040,7
15041,9
15042,3
15043,7
15044,4
15045,5
15046,4
15047,8
15048,9
15049,2
15050,0
15051,3
15052,6
15053,1
15054,0
15055,5
15056,5
15057,9
15058,6
15059,2
15060,2
15061,1
15062,5
15063,5
15064,3
15065,3
15066,8
15067,6
15068,7
15069,3
15070,6
15071,4
15072,2
15073,7
15074,6
15075,3
15076,2
15077,9
15078,8
15079,2
15080,8
15081,3
15082,4
15083,7
15084,8
15085,2
15086,9
15087,8
15088,1
15089,4
15090,9
15091,3
15092,2
15093,6
15094,2
15095,8
15096,0
15097,3
15098,7
15099,8
15100,4
15101,6
15102,6
15103,9
15104,3
15105,9
15106,4
15107,5
15108,4
15109,8
15110,5
15111,2
15112,0
15113,0
15114,6
15115,1
15116,1
15117,7
15118,2
15119,9
15120,1
15121,2
15122,7
15123,3
15124,9
15125,1
15126,1
15127,3
15128,3
15129,7
15130,7
15131,2
15132,1
15133,3
15134,2
15135,7
15136,3
15137,0
15138,4
15139,2
15140,1
15141,4
15142,4
15143,7
15144,4
15145,6
15146,2
15147,6
15148,4
15149,1
15150,7
15151,7
15152,6
15153,6
15154,6
15155,9
15156,5
15157,9
15158,5
15159,8
15160,7
15161,3
15162,2
15163,8
15164,4
15165,6
15166,9
15167,0
15168,3
15169,4
15170,8
15171,1
15172,8
15173,2
15174,8
15175,3
15176,3
15177,7
15178,4
15179,9
15180,4
15181,3
15182,7
15183,7
15184,2
15185,8
15186,4
15187,6
15188,1
15189,2
15190,3
15191,5
15192,2
15193,7
15194,6
15195,9
15196,1
15197,2
15198,1
15199,2
15200,1
15201,7
15202,0
15203,6
15204,0
15205,3
15206,9
15207,3
15208,3
15209,6
15210,9
15211,5
15212,2
15213,3
15214,8
15215,3
15216,0
15217,1
15218,7
15219,6
15220,0
15221,4
15222,5
15223,1
15224,3
15225,7
15226,1
15227,3
15228,5
15229,8
15230,8
15231,5
15232,4
15233,5
15234,9
15235,6
15236,8
15237,3
15238,0
15239,3
15240,1
15241,3
15242,3
15243,1
15244,2
15245,4
15246,3
15247,8
15248,7
15249,3
15250,5
15251,0
15252,9
15253,2
15254,3
15255,2
15256,2
15257,4
15258,8
15259,7
15260,6
15261,8
15262,2
15263,2
15264,2
15265,1
15266,1
15267,2
15268,2
15269,8
15270,9
15271,5
15272,3
15273,9
15274,8
15275,6
15276,3
15277,1
15278,5
15279,3
15280,8
15281,0
15282,7
15283,5
15284,8
15285,9
15286,6
15287,0
15288,2
15289,7
15290,7
15291,6
15292,1
15293,3
15294,1
15295,2
15296,1
15297,4
15298,0
15299,4
15300,7
15301,0
15302,7
15303,7
15304,9
15305,5
15306,5
15307,6
15308,3
15309,1
15310,5
15311,5
15312,1
15313,9
15314,6
15315,6
15316,2
15317,2
15318,2
15319,5
15320,6
15321,1
15322,7
15323,1
15324,9
15325,0
15326,3
15327,3
15328,7
15329,9
15330,2
15331,0
15332,8
15333,5
15334,3
15335,1
15336,1
15337,1
15338,7
15339,7
15340,1
15341,3
15342,4
15343,4
15344,6
15345,5
15346,6
15347,5
15348,7
15349,1
15350,3
15351,8
15352,6
15353,7
15354,6
15355,2
15356,7
15357,8
15358,8
15359,5
15360,6
15361,7
15362,8
15363,1
15364,6
15365,8
15366,2
15367,0
15368,3
15369,8
15370,9
15371,9
15372,2
15373,6
15374,6
15375,1
15376,7
15377,8
15378,4
15379,8
15380,2
15381,3
15382,2
15383,4
15384,0
15385,6
15386,8
15387,9
15388,3
15389,3
15390,2
15391,7
15392,1
15393,3
15394,0
15395,6
15396,2
15397,2
15398,7
15399,4
15400,9
15401,3
15402,3
15403,9
15404,2
15405,1
15406,6
15407,5
15408,4
15409,0
15410,3
15411,4
15412,6
15413,2
15414,8
15415,6
15416,7
15417,5
15418,1
15419,5
15420,2
15421,4
15422,7
15423,4
15424,1
15425,5
15426,8
15427,1
15428,8
15429,5
15430,5
15431,7
15432,8
15433,8
15434,7
15435,2
15436,3
15437,7
15438,0
15439,4
15440,8
15441,9
15442,0
15443,9
15444,5
15445,9
15446,0
15447,8
15448,3
15449,3
15450,8
15451,3
15452,3
15453,3
15454,4
15455,5
15456,4
15457,0
15458,5
15459,9
15460,7
15461,6
15462,7
15463,2
15464,7
15465,7
15466,7
15467,5
15468,9
15469,8
15470,9
15471,6
15472,0
15473,2
15474,2
15475,5
15476,7
15477,4
15478,9
15479,2
15480,2
15481,3
15482,0
15483,1
15484,3
15485,6
15486,0
15487,2
15488,3
15489,8
15490,7
15491,1
15492,9
15493,2
15494,5
15495,8
15496,0
15497,3
15498,2
15499,9
15500,3
15501,1
15502,0
15503,6
15504,7
15505,6
15506,2
15507,5
15508,3
15509,7
15510,7
15511,3
15512,4
15513,0
15514,8
15515,4
15516,8
15517,7
15518,2
15519,1
15520,2
15521,5
15522,7
15523,8
15524,8
15525,3
15526,4
15527,7
15528,1
15529,2
15530,7
15531,5
15532,1
15533,5
15534,2
15535,5
15536,8
15537,8
15538,1
15539,8
15540,2
15541,8
15542,7
15543,2
15544,8
15545,3
15546,1
15547,7
15548,5
15549,4
15550,6
15551,2
15552,7
15553,3
15554,8
15555,4
15556,0
15557,7
15558,2
15559,4
15560,8
15561,2
15562,8
15563,5
15564,9
15565,8
15566,5
15567,1
15568,6
15569,3
15570,8
15571,7
15572,2
15573,6
15574,8
15575,4
15576,7
15577,1
15578,8
15579,4
15580,7
15581,3
15582,7
15583,4
15584,4
15585,2
15586,3
15587,5
15588,2
15589,9
15590,1
15591,2
15592,9
15593,1
15594,1
15595,7
15596,2
15597,3
15598,2
15599,6
15600,3
15601,8
15602,5
15603,5
15604,2
15605,7
15606,1
15607,6
15608,9
15609,1
15610,6
15611,7
15612,4
15613,6
15614,8
15615,7
15616,5
15617,4
15618,7
15619,2
15620,1
15621,6
15622,6
15623,6
15624,8
15625,7
15626,4
15627,3
15628,3
15629,1
15630,4
15631,8
15632,6
15633,7
15634,8
15635,3
15636,2
15637,6
15638,1
15639,8
15640,5
15641,6
15642,6
15643,2
15644,8
15645,2
15646,6
15647,3
15648,5
15649,3
15650,3
15651,0
15652,4
15653,8
15654,3
15655,1
15656,2
15657,9
15658,5
15659,3
15660,0
15661,9
15662,3
15663,7
15664,6
15665,1
15666,9
15667,8
15668,8
15669,9
15670,0
15671,6
15672,6
15673,5
15674,3
15675,8
15676,7
15677,8
15678,0
15679,9
15680,1
15681,6
15682,3
15683,6
15684,1
15685,3
15686,3
15687,4
15688,0
15689,3
15690,2
15691,1
15692,2
15693,3
15694,6
15695,7
15696,8
15697,7
15698,7
15699,7
15700,9
15701,1
15702,8
15703,0
15704,4
15705,4
15706,8
15707,0
15708,8
15709,8
15710,5
15711,8
15712,9
15713,2
15714,8
15715,5
15716,6
15717,5
15718,5
15719,4
15720,6
15721,2
15722,1
15723,1
15724,0
15725,7
15726,1
15727,9
15728,9
15729,5
15730,0
15731,0
15732,6
15733,7
15734,6
15735,2
15736,6
15737,2
15738,2
15739,3
15740,3
15741,9
15742,0
15743,5
15744,6
15745,8
15746,2
15747,5
15748,0
15749,3
15750,5
15751,7
15752,5
15753,3
15754,7
15755,3
15756,8
15757,3
15758,3
15759,3
15760,5
15761,8
15762,4
15763,7
15764,4
15765,1
15766,8
15767,8
15768,5
15769,6
15770,1
15771,9
15772,8
15773,8
15774,0
15775,7
15776,5
15777,6
15778,8
15779,5
15780,0
15781,3
15782,5
15783,6
15784,5
15785,4
15786,1
15787,2
15788,0
15789,5
15790,9
15791,6
15792,7
15793,8
15794,6
15795,9
15796,7
15797,5
15798,9
15799,0
15800,1
15801,0
15802,3
15803,4
15804,8
15805,3
15806,8
15807,2
15808,5
15809,5
15810,3
15811,0
15812,5
15813,6
15814,5
15815,8
15816,2
15817,7
15818,5
15819,2
15820,2
15821,9
15822,7
15823,4
15824,5
15825,6
15826,8
15827,0
15828,4
15829,0
15830,3
15831,6
15832,2
15833,9
15834,0
15835,1
15836,0
15837,6
15838,2
15839,2
15840,0
15841,4
15842,5
15843,3
15844,8
15845,0
15846,0
15847,6
15848,6
15849,7
15850,2
15851,7
15852,3
15853,3
15854,7
15855,9
15856,8
15857,3
15858,8
15859,7
15860,5
15861,6
15862,1
15863,8
15864,7
15865,7
15866,9
15867,6
15868,6
15869,8
15870,9
15871,8
15872,1
15873,4
15874,2
15875,1
15876,7
15877,5
15878,8
15879,9
15880,5
15881,2
15882,4
15883,2
15884,7
15885,4
15886,9
15887,1
15888,6
15889,6
15890,2
15891,3
15892,8
15893,9
15894,2
15895,3
15896,3
15897,7
15898,8
15899,3
15900,1
15901,3
15902,8
15903,2
15904,3
15905,3
15906,5
15907,7
15908,7
15909,7
15910,2
15911,5
15912,2
15913,7
15914,7
15915,8
15916,7
15917,7
15918,3
15919,7
15920,2
15921,6
15922,5
15923,3
15924,6
15925,3
15926,2
15927,6
15928,2
15929,8
15930,5
15931,1
15932,6
15933,6
15934,6
15935,8
15936,7
15937,7
15938,3
15939,0
15940,8
15941,0
15942,5
15943,0
15944,1
15945,2
15946,6
15947,1
15948,2
15949,9
15950,3
15951,1
15952,3
15953,5
15954,8
15955,8
15956,7
15957,2
15958,2
15959,7
15960,9
15961,3
15962,5
15963,8
15964,2
15965,6
15966,3
15967,2
15968,8
15969,0
15970,6
15971,9
15972,4
15973,3
15974,5
15975,3
15976,4
15977,4
15978,6
15979,2
15980,0
15981,9
15982,6
15983,8
15984,8
15985,1
15986,3
15987,5
15988,6
15989,2
15990,4
15991,5
15992,1
15993,1
15994,2
15995,7
15996,3
15997,6
15998,1
15999,2
16000,2
16001,7
16002,0
16003,1
16004,6
16005,6
16006,1
16007,7
16008,7
16009,2
16010,6
16011,3
16012,7
16013,1
16014,2
16015,5
16016,4
16017,4
16018,9
16019,7
16020,3
16021,1
16022,9
16023,1
16024,3
16025,0
16026,9
16027,8
16028,4
16029,0
16030,9
16031,9
16032,8
16033,3
16034,3
16035,4
16036,6
16037,7
16038,2
16039,4
16040,3
16041,3
16042,4
16043,3
16044,1
16045,1
16046,9
16047,8
16048,0
16049,1
16050,3
16051,1
16052,0
16053,0
16054,3
16055,7
16056,1
16057,1
16058,2
16059,8
16060,5
16061,5
16062,2
16063,6
16064,7
16065,8
16066,6
16067,9
16068,9
16069,6
16070,5
16071,6
16072,3
16073,6
16074,6
16075,2
16076,9
16077,0
16078,3
16079,8
16080,9
16081,3
16082,8
16083,1
16084,6
16085,7
16086,8
16087,2
16088,7
16089,9
16090,7
16091,7
16092,9
16093,9
16094,6
16095,8
16096,8
16097,3
16098,7
16099,3
16100,1
16101,5
16102,0
16103,7
16104,8
16105,0
16106,0
16107,7
16108,6
16109,0
16110,6
16111,3
16112,6
16113,0
16114,9
16115,9
16116,6
16117,3
16118,9
16119,6
16120,7
16121,1
16122,1
16123,7
16124,1
16125,7
16126,6
16127,5
16128,5
16129,3
16130,2
16131,2
16132,6
16133,5
16134,4
16135,2
16136,3
16137,7
16138,1
16139,5
16140,7
16141,8
16142,4
16143,9
16144,3
16145,0
16146,3
16147,5
16148,8
16149,6
16150,2
16151,7
16152,7
16153,4
16154,6
16155,3
16156,9
16157,4
16158,5
16159,2
16160,1
16161,7
16162,8
16163,9
16164,9
16165,6
16166,9
16167,5
16168,1
16169,7
16170,3
16171,7
16172,6
16173,4
16174,7
16175,6
16176,3
16177,0
16178,6
16179,2
16180,1
16181,5
16182,6
16183,6
16184,5
16185,0
16186,4
16187,1
16188,2
16189,2
16190,7
16191,8
16192,7
16193,9
16194,5
16195,6
16196,7
16197,2
16198,3
16199,7
16200,8
16201,9
16202,3
16203,5
16204,3
16205,3
16206,1
16207,0
16208,2
16209,7
16210,4
16211,1
16212,1
16213,5
16214,2
16215,9
16216,7
16217,2
16218,5
16219,8
16220,6
16221,8
16222,1
16223,0
16224,5
16225,4
16226,4
16227,0
16228,2
16229,2
16230,2
16231,5
16232,8
16233,3
16234,2
16235,4
16236,5
16237,2
16238,5
16239,8
16240,3
16241,5
16242,7
16243,7
16244,3
16245,3
16246,8
16247,7
16248,0
16249,7
16250,7
16251,4
16252,8
16253,0
16254,2
16255,5
16256,1
16257,9
16258,4
16259,7
16260,2
16261,2
16262,9
16263,7
16264,7
16265,0
16266,7
16267,4
16268,8
16269,7
16270,3
16271,8
16272,7
16273,7
16274,5
16275,9
16276,9
16277,0
16278,9
16279,8
16280,0
16281,6
16282,9
16283,2
16284,2
16285,7
16286,3
16287,9
16288,9
16289,8
16290,2
16291,8
16292,6
16293,8
16294,6
16295,7
16296,7
16297,3
16298,4
16299,4
16300,7
16301,1
16302,0
16303,6
16304,5
16305,6
16306,7
16307,8
16308,1
16309,8
16310,2
16311,7
16312,3
16313,7
16314,2
16315,6
16316,2
16317,4
16318,9
16319,8
16320,3
16321,5
16322,5
16323,6
16324,6
16325,4
16326,7
16327,3
16328,7
16329,2
16330,6
16331,6
16332,0
16333,2
16334,3
16335,6
16336,6
16337,1
16338,2
16339,1
16340,3
16341,8
16342,5
16343,0
16344,8
16345,2
16346,3
16347,7
16348,9
16349,3
16350,3
16351,0
16352,9
16353,1
16354,1
16355,8
16356,5
16357,8
16358,6
16359,3
16360,0
16361,6
16362,8
16363,0
16364,0
16365,2
16366,2
16367,8
16368,1
16369,1
16370,1
16371,0
16372,5
16373,4
16374,3
16375,1
16376,7
16377,7
16378,2
16379,5
16380,5
16381,3
16382,8
16383,2
16384,6
16385,2
16386,8
16387,5
16388,8
16389,5
16390,2
16391,8
16392,3
16393,2
16394,7
16395,7
16396,7
16397,5
16398,3
16399,1
16400,3
16401,1
16402,4
16403,9
16404,2
16405,7
16406,6
16407,9
16408,4
16409,7
16410,2
16411,7
16412,7
16413,3
16414,5
16415,8
16416,5
16417,4
16418,7
16419,3
16420,7
16421,7
16422,6
16423,3
16424,4
16425,8
16426,3
16427,6
16428,2
16429,4
16430,8
16431,5
16432,4
16433,4
16434,0
16435,5
16436,9
16437,0
16438,9
16439,9
16440,1
16441,1
16442,1
16443,7
16444,4
16445,5
16446,2
16447,8
16448,9
16449,8
16450,7
16451,3
16452,0
16453,7
16454,7
16455,0
16456,5
16457,2
16458,5
16459,1
16460,0
16461,4
16462,3
16463,1
16464,0
16465,3
16466,5
16467,7
16468,3
16469,6
16470,8
16471,7
16472,5
16473,3
16474,3
16475,6
16476,5
16477,8
16478,2
16479,4
16480,3
16481,6
16482,0
16483,6
16484,2
16485,1
16486,4
16487,7
16488,8
16489,0
16490,2
16491,1
16492,1
16493,5
16494,2
16495,7
16496,4
16497,0
16498,2
16499,8
16500,0
16501,3
16502,4
16503,3
16504,8
16505,3
16506,8
16507,5
16508,2
16509,2
16510,2
16511,6
16512,0
16513,3
16514,7
16515,3
16516,2
16517,4
16518,3
16519,2
16520,8
16521,1
16522,7
16523,8
16524,2
16525,6
16526,6
16527,0
16528,6
16529,0
16530,3
16531,8
16532,1
16533,5
16534,3
16535,8
16536,4
16537,5
16538,5
16539,1
16540,1
16541,0
16542,2
16543,4
16544,1
16545,7
16546,0
16547,4
16548,4
16549,1
16550,3
16551,7
16552,7
16553,4
16554,8
16555,3
16556,7
16557,3
16558,4
16559,2
16560,2
16561,8
16562,3
16563,1
16564,7
16565,3
16566,1
16567,4
16568,4
16569,4
16570,0
16571,5
16572,2
16573,8
16574,8
16575,8
16576,4
16577,5
16578,8
16579,7
16580,8
16581,3
16582,3
16583,3
16584,7
16585,1
16586,4
16587,6
16588,6
16589,7
16590,8
16591,9
16592,0
16593,2
16594,1
16595,9
16596,2
16597,8
16598,8
16599,1
16600,5
16601,6
16602,8
16603,7
16604,6
16605,2
16606,6
16607,9
16608,3
16609,4
16610,7
16611,4
16612,1
16613,2
16614,6
16615,8
16616,8
16617,3
16618,7
16619,2
16620,8
16621,7
16622,6
16623,3
16624,9
16625,1
16626,2
16627,3
16628,3
16629,0
16630,9
16631,6
16632,4
16633,2
16634,2
16635,2
16636,8
16637,4
16638,6
16639,8
16640,3
16641,7
16642,5
16643,9
16644,3
16645,5
16646,0
16647,8
16648,9
16649,3
16650,1
16651,9
16652,1
16653,1
16654,1
16655,4
16656,8
16657,6
16658,4
16659,4
16660,5
16661,0
16662,8
16663,7
16664,3
16665,4
16666,2
16667,4
16668,7
16669,1
16670,8
16671,3
16672,9
16673,0
16674,8
16675,7
16676,7
16677,3
16678,4
16679,8
16680,5
16681,6
16682,8
16683,7
16684,2
16685,6
16686,5
16687,9
16688,9
16689,6
16690,2
16691,2
16692,1
16693,2
16694,8
16695,2
16696,7
16697,2
16698,2
16699,2
16700,3
16701,5
16702,3
16703,2
16704,1
16705,6
16706,8
16707,7
16708,0
16709,5
16710,3
16711,2
16712,8
16713,9
16714,9
16715,0
16716,9
16717,5
16718,7
16719,8
16720,7
16721,9
16722,6
16723,2
16724,6
16725,8
16726,0
16727,8
16728,3
16729,6
16730,7
16731,3
16732,7
16733,2
16734,7
16735,8
16736,5
16737,6
16738,6
16739,5
16740,3
16741,2
16742,4
16743,6
16744,2
16745,8
16746,1
16747,7
16748,4
16749,2
16750,6
16751,4
16752,9
16753,5
16754,8
16755,6
16756,9
16757,3
16758,8
16759,8
16760,3
16761,5
16762,9
16763,8
16764,7
16765,7
16766,3
16767,7
16768,1
16769,2
16770,8
16771,0
16772,6
16773,6
16774,2
16775,4
16776,7
16777,8
16778,1
16779,3
16780,8
16781,1
16782,4
16783,7
16784,1
16785,3
16786,7
16787,7
16788,7
16789,4
16790,8
16791,9
16792,3
16793,8
16794,1
16795,2
16796,6
16797,3
16798,5
16799,1
16800,2
16801,2
16802,1
16803,0
16804,5
16805,6
16806,3
16807,2
16808,6
16809,6
16810,3
16811,3
16812,6
16813,7
16814,7
16815,2
16816,8
16817,0
16818,1
16819,1
16820,1
16821,2
16822,7
16823,7
16824,6
16825,2
16826,2
16827,5
16828,1
16829,2
16830,6
16831,6
16832,9
16833,0
16834,0
16835,8
16836,2
16837,2
16838,4
16839,8
16840,5
16841,7
16842,5
16843,5
16844,7
16845,5
16846,1
16847,3
16848,7
16849,2
16850,2
16851,5
16852,5
16853,2
16854,9
16855,3
16856,9
16857,9
16858,8
16859,6
16860,2
16861,5
16862,8
16863,9
16864,3
16865,7
16866,1
16867,0
16868,4
16869,5
16870,6
16871,9
16872,4
16873,0
16874,8
16875,8
16876,0
16877,2
16878,6
16879,0
16880,3
16881,7
16882,3
16883,2
16884,7
16885,4
16886,9
16887,9
16888,2
16889,2
16890,3
16891,4
16892,1
16893,3
16894,2
16895,3
16896,3
16897,0
16898,6
16899,3
16900,5
16901,7
16902,0
16903,6
16904,2
16905,0
16906,4
16907,5
16908,2
16909,5
16910,3
16911,2
16912,5
16913,9
16914,6
16915,7
16916,2
16917,5
16918,0
16919,1
16920,7
16921,0
16922,6
16923,2
16924,7
16925,7
16926,2
16927,8
16928,3
16929,5
16930,5
16931,4
16932,6
16933,7
16934,8
16935,8
16936,2
16937,3
16938,5
16939,7
16940,7
16941,4
16942,2
16943,2
16944,5
16945,7
16946,1
16947,9
16948,8
16949,2
16950,5
16951,0
16952,8
16953,5
16954,1
16955,0
16956,1
16957,3
16958,4
16959,6
16960,6
16961,6
16962,6
16963,1
16964,0
16965,9
16966,5
16967,9
16968,0
16969,6
16970,1
16971,8
16972,2
16973,2
16974,2
16975,3
16976,6
16977,1
16978,7
16979,7
16980,1
16981,8
16982,5
16983,1
16984,0
16985,4
16986,5
16987,3
16988,0
16989,2
16990,1
16991,8
16992,3
16993,5
16994,3
16995,9
16996,2
16997,5
16998,3
16999,3
17000,0
17001,3
17002,4
17003,3
17004,6
17005,7
17006,5
17007,8
17008,5
17009,0
17010,3
17011,3
17012,5
17013,1
17014,9
17015,7
17016,3
17017,0
17018,3
17019,9
17020,2
17021,2
17022,1
17023,6
17024,6
17025,9
17026,8
17027,6
17028,2
17029,8
17030,2
17031,2
17032,6
17033,9
17034,6
17035,8
17036,0
17037,3
17038,5
17039,6
17040,3
17041,3
17042,9
17043,2
17044,6
17045,5
17046,9
17047,2
17048,9
17049,6
17050,0
17051,2
17052,5
17053,1
17054,7
17055,2
17056,7
17057,7
17058,7
17059,8
17060,2
17061,7
17062,8
17063,6
17064,1
17065,8
17066,7
17067,9
17068,5
17069,6
17070,1
17071,2
17072,8
17073,3
17074,1
17075,9
17076,3
17077,1
17078,5
17079,1
17080,1
17081,8
17082,3
17083,8
17084,2
17085,2
17086,8
17087,2
17088,9
17089,5
17090,3
17091,6
17092,7
17093,8
17094,9
17095,3
17096,6
17097,1
17098,8
17099,9
17100,0
17101,0
17102,3
17103,3
17104,7
17105,7
17106,5
17107,8
17108,2
17109,9
17110,9
17111,2
17112,3
17113,7
17114,7
17115,2
17116,8
17117,6
17118,3
17119,0
17120,0
17121,4
17122,5
17123,3
17124,2
17125,6
17126,6
17127,6
17128,5
17129,3
17130,7
17131,6
17132,8
17133,1
17134,9
17135,6
17136,7
17137,9
17138,6
17139,7
17140,0
17141,1
17142,6
17143,4
17144,2
17145,2
17146,5
17147,5
17148,8
17149,5
17150,6
17151,8
17152,2
17153,5
17154,8
17155,6
17156,4
17157,7
17158,7
17159,2
17160,6
17161,5
17162,3
17163,8
17164,2
17165,0
17166,3
17167,4
17168,3
17169,5
17170,5
17171,9
17172,1
17173,4
17174,5
17175,3
17176,9
17177,1
17178,5
17179,2
17180,6
17181,7
17182,7
17183,2
17184,6
17185,6
17186,4
17187,6
17188,2
17189,3
17190,7
17191,5
17192,4
17193,8
17194,3
17195,6
17196,5
17197,3
17198,8
17199,7
17200,6
17201,1
17202,8
17203,9
17204,7
17205,1
17206,5
17207,8
17208,1
17209,3
17210,1
17211,9
17212,8
17213,4
17214,1
17215,4
17216,8
17217,6
17218,6
17219,2
17220,8
17221,2
17222,1
17223,7
17224,5
17225,8
17226,1
17227,6
17228,3
17229,0
17230,6
17231,1
17232,1
17233,2
17234,1
17235,8
17236,7
17237,3
17238,7
17239,9
17240,7
17241,4
17242,2
17243,6
17244,2
17245,6
17246,5
17247,8
17248,6
17249,7
17250,5
17251,5
17252,7
17253,6
17254,5
17255,0
17256,9
17257,3
17258,3
17259,9
17260,3
17261,3
17262,4
17263,3
17264,7
17265,7
17266,6
17267,6
17268,6
17269,0
17270,2
17271,7
17272,1
17273,8
17274,1
17275,8
17276,6
17277,2
17278,9
17279,5
17280,8
17281,9
17282,6
17283,7
17284,3
17285,0
17286,9
17287,2
17288,0
17289,9
17290,7
17291,4
17292,7
17293,5
17294,1
17295,2
17296,3
17297,8
17298,1
17299,7
17300,9
17301,6
17302,9
17303,6
17304,5
17305,1
17306,4
17307,3
17308,2
17309,8
17310,8
17311,6
17312,6
17313,2
17314,3
17315,3
17316,8
17317,2
17318,5
17319,8
17320,5
17321,1
17322,8
17323,0
17324,7
17325,1
17326,8
17327,5
17328,7
17329,1
17330,0
17331,9
17332,3
17333,6
17334,7
17335,8
17336,3
17337,5
17338,7
17339,3
17340,6
17341,5
17342,3
17343,7
17344,6
17345,9
17346,8
17347,6
17348,1
17349,1
17350,2
17351,4
17352,6
17353,1
17354,3
17355,1
17356,8
17357,1
17358,9
17359,4
17360,3
17361,9
17362,9
17363,5
17364,4
17365,2
17366,7
17367,9
17368,7
17369,4
17370,0
17371,5
17372,2
17373,8
17374,5
17375,9
17376,3
17377,9
17378,1
17379,7
17380,9
17381,3
17382,6
17383,5
17384,9
17385,7
17386,9
17387,2
17388,7
17389,4
17390,0
17391,9
17392,4
17393,3
17394,9
17395,7
17396,7
17397,3
17398,2
17399,5
17400,2
17401,0
17402,5
17403,2
17404,0
17405,9
17406,9
17407,1
17408,3
17409,3
17410,4
17411,1
17412,0
17413,1
17414,2
17415,6
17416,1
17417,3
17418,1
17419,3
17420,6
17421,7
17422,3
17423,3
17424,2
17425,4
17426,7
17427,3
17428,7
17429,3
17430,5
17431,2
17432,5
17433,2
17434,3
17435,1
17436,0
17437,6
17438,5
17439,3
17440,2
17441,2
17442,1
17443,3
17444,6
17445,3
17446,8
17447,5
17448,7
17449,8
17450,0
17451,6
17452,7
17453,8
17454,2
17455,0
17456,5
17457,8
17458,6
17459,1
17460,6
17461,2
17462,7
17463,6
17464,7
17465,3
17466,4
17467,5
17468,7
17469,4
17470,4
17471,6
17472,6
17473,7
17474,3
17475,7
17476,8
17477,3
17478,3
17479,2
17480,5
17481,4
17482,8
